GJAHR	WBS3	TXT_WBS3	INV_TYP	INV_TYP_TXT	WBS1	TXT_WBS1	PLFAZ	PLSEZ	WAERS	USR06	USR07	WBS2	TXT_WBS2	KOKRS	TXT_KOKRS	BUKRS	TXT_BUKRS	GSBER	TXT_GSBER	PRCTR	TXT_PRCTR	USR08	USR02	USR00	USR01	USR00_1	USR00_2	USR00_3	USR00_4	ZZUSRCURR_01	KOSTL	TXT_KOSTL	ANLKL	TXT_ANLKL	WW000	TXT_WW000	WW100	TXT_WW100	WW129	TXT_WW129	KALSM	TXT_KALSM	USR11	USR10	PLN_S00_01	PLN_S00_02	PLN_S00_03	PLN_S00_04	PLN_S00_05	PLN_S00_06	PLN_S00_07	PLN_S00_08	PLN_S00_09	PLN_S00_10	PLN_S00_11	PLN_S00_12	PLN_V00_01	PLN_V00_02	PLN_V00_03	PLN_V00_04	PLN_V00_05	PLN_V00_06	PLN_V00_07	PLN_V00_08	PLN_V00_09	PLN_V00_10	PLN_V00_11	PLN_V00_12	PLN_E00_01	PLN_E00_02	PLN_E00_03	PLN_E00_04	PLN_E00_05	PLN_E00_06	PLN_E00_07	PLN_E00_08	PLN_E00_09	PLN_E00_10	PLN_E00_11	PLN_E00_12	BDG_B00_01	BDG_B00_02	BDG_B00_03	BDG_B00_04	BDG_B00_05	BDG_B00_06	BDG_B00_07	BDG_B00_08	BDG_B00_09	BDG_B00_10	BDG_B00_11	BDG_B00_12	BDG_B01_01	BDG_B01_02	BDG_B01_03	BDG_B01_04	BDG_B01_05	BDG_B01_06	BDG_B01_07	BDG_B01_08	BDG_B01_09	BDG_B01_10	BDG_B01_11	BDG_B01_12	BDG_CHG_01	BDG_CHG_02	BDG_CHG_03	BDG_CHG_04	BDG_CHG_05	BDG_CHG_06	BDG_CHG_07	BDG_CHG_08	BDG_CHG_09	BDG_CHG_10	BDG_CHG_11	BDG_CHG_12	ACT_APPR_01	ACT_APPR_02	ACT_APPR_03	ACT_APPR_04	ACT_APPR_05	ACT_APPR_06	ACT_APPR_07	ACT_APPR_08	ACT_APPR_09	ACT_APPR_10	ACT_APPR_11	ACT_APPR_12	ACT_UNAP_01	ACT_UNAP_02	ACT_UNAP_03	ACT_UNAP_04	ACT_UNAP_05	ACT_UNAP_06	ACT_UNAP_07	ACT_UNAP_08	ACT_UNAP_09	ACT_UNAP_10	ACT_UNAP_11	ACT_UNAP_12	ACT_AGAP_01	ACT_AGAP_02	ACT_AGAP_03	ACT_AGAP_04	ACT_AGAP_05	ACT_AGAP_06	ACT_AGAP_07	ACT_AGAP_08	ACT_AGAP_09	ACT_AGAP_10	ACT_AGAP_11	ACT_AGAP_12	ACT_AGUN_01	ACT_AGUN_02	ACT_AGUN_03	ACT_AGUN_04	ACT_AGUN_05	ACT_AGUN_06	ACT_AGUN_07	ACT_AGUN_08	ACT_AGUN_09	ACT_AGUN_10	ACT_AGUN_11	ACT_AGUN_12
2023	M.23.1106.01-001-022	승강설비 노후 부품 교체 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-032	6F 아카데미 부분 보수 (조명 교체 및 바닥 보수 外)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-033	6F 아카데미 강의실 리뉴얼 (1개소, 커뮤니티룸)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-034	청소차 구매 (연마용, 마루세정용, 청소차 / 14대)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-035	피난계단 인터폰 설치 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-043	기타	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-042	환경청소차 충전기 철재함 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-041	백화점 위험물 보관함 제작	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-040	옥탑 투광등 보수용 캣워크 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-039	[안전] 비상계단 난간개선 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-038	상반기 삼성화재 점검 보완 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-037	안전장치 추가 구매 (E/S보수용 비계)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-036	승강기 회생제동장치 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	승강기 하강 시 발생하는 에너지를 전						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-007	[안전] 전기분전함 소공간 소화용구 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	최근 2년간 관계사 분전함 화재사고사						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-006	대용량펌프 TAB임펠러커팅	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	펌프 임펠러 커팅 통한 공급 유량 축						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-005	외벽 스텐메쉬망 고정부 개선	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-004	[공통] 전기차 충전소 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	집행월 변경 (7,8月  10,11						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-003	[안전] 긴급성 안전개선 예비비	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	경영이사회 보고/승인 완료사항						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-002	MB층 발렛라운지 조성 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-001	주차장 급배기휀 인버터 설치	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-	주차장 급배기 휀 인버터 설치를 통한						1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-008	10층 트리티니 내 목재도어 교체공사 (총15개)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-009	10층 트리니티 스포츠클럽 대리석 (건/습식) 교체 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-010	외부 바닥 화강석 보수공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-011	11층 골프레인지 타석 시설물 보완 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-012	1층 주차장 진입로 안전난간대 설치 개선공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-017	수변전실 A-3번 변압기 교체 공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-016	지하1층 발렛파킹 기류개선보고(건축부문)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-015	11층 CGV 냉각탑 철 구조물 교체공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-014	지하2층 방풍실 조성공사(8번게이트)	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1106.01-001-013	동관 슈트장 환경 개선공사	M	4. 유지보수구매	M.23.1106.01	센텀시티점 보수유지	2023	2023	KRW	8955000000	8955000000	M.23.1106.01-001	노후시설	S000		1000	신세계	1106	센텀시티점	P100	손익센터-백화점	20231231	노후시설	-							1106A001	센텀시티점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-001	[안전] 긴급성 안전개선 예비비	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	경영이사회 보고/승인 완료사항						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-002	[안전] 전기분전함 소공간 소화용구 설치	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	최근 2년간 관계사 분전함 화재사고사						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-003	승강기 회생제동장치 설치	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	승강기 하강 시 발생하는 에너지를 전						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-004	[공통] 전기차 충전소 설치	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	집행월 변경 (7,8月  10,11						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-005	비상계단 대리석 교체 및 보수	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-006	수변전실 VCB, ACB 정밀점검	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	당초 7월						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-007	중앙감시반 자동제어 업그레이드 공사	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	당초 7월						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-008	승강설비 노후부품 교체공사	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	당초 7월						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-009	옥상 바닥 마감재 환경 개선 공사	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-	당초 8월						1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-016	기타	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-015	[안전] 비상계단 난간개선 공사	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-014	직원식당 환경개선	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-013	주차 키오스크 추가 설치	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
2023	M.23.1107.01-001-012	S가든 환경개선	M	4. 유지보수구매	M.23.1107.01	의정부점 유지보수	2023	2023	KRW	1836000000	1836000000	M.23.1107.01-001	노후시설	S000		1000	신세계	1107	의정부점	P100	손익센터-백화점	20231231	노후시설	-							1107A001	의정부점_공통	00000160	공기구비품																																																																																																																																		
